,core_id,serial,fw_version,start,end,loc_id,lat,lon,desc,record_date,battery_level,rain_median,rain_avg,rain_max,rain_min,noise_median,noise_avg,noise_max,noise_min,luminosity,temperature,humidity,pm10,pm25,no2,co,pressure
1329,2f002f001847373239323130,E27TAB8135C2U6T,7,2019-04-03,,29,57.0454,9.9036,Kong Christians Allé/Hasserisgade,2019-05-21 00:22:37.275000+00:00,81.73,,-4,8,-466,,30,85,25,6,13.98,81.37,56,48,1243,146,1007.42
1330,3c001c000751373239383834,E27TAB813Y6YHM7,7,2019-03-29,,24,57.0557,9.8925,Vestre Fjordvej/Kastetvej,2019-05-21 00:24:42.642000+00:00,81.73,,-2,6,-370,,28,79,26,0,13.33,83.14,38,34,1907,207,1009.41
1331,2f001b000751373239383834,E27TAB813LCTH7X,7,2019-03-29,,25,57.0468,9.9395,Nyhavnsgade/Østre Havnegade,2019-05-21 00:24:52.399000+00:00,81.73,,6,18,-183,,37,78,27,17,13.28,84.86,47,39,1590,185,1009.84
1332,30002a001947373239323130,E27TAB813TM6TER,7,2019-03-29,,26,57.0526,9.9089,Vestbyen Station,2019-05-21 00:25:10.284000+00:00,81.4,,0,7,-245,,29,86,26,0,13.53,93.29,2,2,1510,167,1009.0
1333,420055000751373239383834,E27TAB81383936T ,7,2018-11-14,,14,57.0495,9.9164,Vesterbro/Bispensgade,2019-05-21 00:26:09.263000+00:00,82.05,,-22,36,-335,,57,86,48,58,13.59,100.0,51,40,377,228,1007.51
1334,29001b000751373239383834,E27TAB813TMH4XJ,7,2019-03-29,,23,57.0559,9.9015,Peder Skrams Gade/Olfert Fischers Gade,2019-05-21 00:27:15.981000+00:00,81.24,,43,54,-308,,36,78,28,4,13.08,87.44,52,40,1788,175,1009.34
1335,39001e000751373239383834,E27TAB813TMLQTN,7,2019-03-29,,27,57.0376,9.9314,Østre Allé/Sønderbro,2019-05-21 00:27:21.892000+00:00,83.03,,32,153,-1474,,64,86,59,32,13.61,85.07,55,43,1444,162,1008.96
1336,380044001947373239323130,E27TAB813QFD4F5,7,2019-03-29,,28,57.0406,9.9447,Østre Allé/Langelandsgade,2019-05-21 00:28:15.998000+00:00,82.87,,-6,29,-335,,50,78,44,78,13.2,81.67,51,42,1495,198,1007.96
1337,320033000751373239383834,E27TAB8139DUJVK,7,2019-03-29,,22,57.0409,9.9106,"Kong Christians Allé/Vesterbro
",2019-05-21 00:30:30.944000+00:00,83.03,,-26,11,-1569,,48,86,30,0,13.78,81.26,42,39,2000,142,1006.66
1338,280027001947373239323130,E27TAB813MQG4SS,7,2019-03-01,,11,57.0424,9.9307,Jyllandsgade/Sønderbro,2019-05-21 00:30:56.917000+00:00,81.73,,0,13,-284,,41,78,30,0,13.34,91.62,42,38,1520,194,1008.71
1339,2f002f001847373239323130,E27TAB8135C2U6T,7,2019-04-03,,29,57.0454,9.9036,Kong Christians Allé/Hasserisgade,2019-05-21 00:34:34.239000+00:00,81.73,,-6,266,-467,,43,85,27,6,13.86,81.76,55,42,1247,159,1007.39
1340,3c001c000751373239383834,E27TAB813Y6YHM7,7,2019-03-29,,24,57.0557,9.8925,Vestre Fjordvej/Kastetvej,2019-05-21 00:36:41.131000+00:00,81.73,,-1,7,-248,,29,78,25,0,13.24,83.19,41,35,1899,198,1009.37
1341,2f001b000751373239383834,E27TAB813LCTH7X,7,2019-03-29,,25,57.0468,9.9395,Nyhavnsgade/Østre Havnegade,2019-05-21 00:36:51.498000+00:00,81.73,,-18,55,-209,,57,78,49,17,13.31,84.74,59,48,1572,177,1009.75
1342,30002a001947373239323130,E27TAB813TM6TER,7,2019-03-29,,26,57.0526,9.9089,Vestbyen Station,2019-05-21 00:37:32.583000+00:00,81.24,,-1,8,-366,,30,86,25,4,13.45,93.22,2,2,1506,165,1008.91
1343,420055000751373239383834,E27TAB81383936T ,7,2018-11-14,,14,57.0495,9.9164,Vesterbro/Bispensgade,2019-05-21 00:38:05.003000+00:00,82.05,,7,58,-356,,37,86,27,58,13.53,100.0,49,42,377,223,1007.39
1344,39001e000751373239383834,E27TAB813TMLQTN,7,2019-03-29,,27,57.0376,9.9314,Østre Allé/Sønderbro,2019-05-21 00:39:12.171000+00:00,83.03,,87,241,-1467,,60,86,56,32,13.64,85.16,58,45,1448,159,1008.95
1345,29001b000751373239383834,E27TAB813TMH4XJ,7,2019-03-29,,23,57.0559,9.9015,Peder Skrams Gade/Olfert Fischers Gade,2019-05-21 00:39:16.937000+00:00,81.24,,43,54,-182,,34,78,28,4,13.02,87.46,57,43,1776,158,1009.27
1346,380044001947373239323130,E27TAB813QFD4F5,7,2019-03-29,,28,57.0406,9.9447,Østre Allé/Langelandsgade,2019-05-21 00:40:05.080000+00:00,82.7,,2,13,-308,,31,78,27,80,13.26,81.48,41,37,1476,175,1007.8
1347,320033000751373239383834,E27TAB8139DUJVK,7,2019-03-29,,22,57.0409,9.9106,"Kong Christians Allé/Vesterbro
",2019-05-21 00:42:21.651000+00:00,83.03,,-23,10,-296,,48,86,30,0,13.77,81.43,46,39,2019,171,1006.45
1348,280027001947373239323130,E27TAB813MQG4SS,7,2019-03-01,,11,57.0424,9.9307,Jyllandsgade/Sønderbro,2019-05-21 00:42:53.598000+00:00,81.73,,0,13,-287,,46,78,42,0,13.35,91.28,51,42,1521,191,1008.6
1349,2f002f001847373239323130,E27TAB8135C2U6T,7,2019-04-03,,29,57.0454,9.9036,Kong Christians Allé/Hasserisgade,2019-05-21 00:46:32.390000+00:00,81.56,,0,602,-459,,29,84,25,6,13.84,81.3,52,46,1249,157,1007.3
1350,3c001c000751373239383834,E27TAB813Y6YHM7,7,2019-03-29,,24,57.0557,9.8925,Vestre Fjordvej/Kastetvej,2019-05-21 00:48:40.770000+00:00,81.73,,-1,4,-298,,28,78,26,0,13.12,83.01,31,30,1884,192,1009.26
1351,2f001b000751373239383834,E27TAB813LCTH7X,7,2019-03-29,,25,57.0468,9.9395,Nyhavnsgade/Østre Havnegade,2019-05-21 00:48:51.306000+00:00,81.56,,7,16,-158,,36,78,27,17,13.24,84.71,49,42,1596,189,1009.73
1352,30002a001947373239323130,E27TAB813TM6TER,7,2019-03-29,,26,57.0526,9.9089,Vestbyen Station,2019-05-21 00:49:56.342000+00:00,81.24,,0,17,-312,,29,86,25,4,13.29,93.25,2,2,1504,167,1008.86
1353,420055000751373239383834,E27TAB81383936T ,7,2018-11-14,,14,57.0495,9.9164,Vesterbro/Bispensgade,2019-05-21 00:50:01.113000+00:00,81.89,,6,79,-333,,40,86,28,58,13.46,100.0,60,48,374,228,1007.41
1354,39001e000751373239383834,E27TAB813TMLQTN,7,2019-03-29,,27,57.0376,9.9314,Østre Allé/Sønderbro,2019-05-21 00:51:00.406000+00:00,82.87,,25,157,-1346,,65,86,62,32,13.63,85.19,58,45,1434,163,1008.82
1355,29001b000751373239383834,E27TAB813TMH4XJ,7,2019-03-29,,23,57.0559,9.9015,Peder Skrams Gade/Olfert Fischers Gade,2019-05-21 00:51:17.824000+00:00,81.24,,40,52,-222,,38,78,29,4,12.91,87.27,44,34,1787,174,1009.27
1356,380044001947373239323130,E27TAB813QFD4F5,7,2019-03-29,,28,57.0406,9.9447,Østre Allé/Langelandsgade,2019-05-21 00:51:57.088000+00:00,82.7,,3,17,-328,,35,78,29,72,13.32,81.17,61,48,1497,193,1007.71
1357,320033000751373239383834,E27TAB8139DUJVK,7,2019-03-29,,22,57.0409,9.9106,"Kong Christians Allé/Vesterbro
",2019-05-21 00:54:10.414000+00:00,82.87,,0,696,-302,,50,86,31,0,13.77,81.42,45,40,2006,164,1006.48
1358,280027001947373239323130,E27TAB813MQG4SS,7,2019-03-01,,11,57.0424,9.9307,Jyllandsgade/Sønderbro,2019-05-21 00:54:51.779000+00:00,81.73,,19,75,-291,,59,78,53,0,13.4,90.32,59,51,1515,193,1008.48
1359,2f002f001847373239323130,E27TAB8135C2U6T,7,2019-04-03,,29,57.0454,9.9036,Kong Christians Allé/Hasserisgade,2019-05-21 00:58:31.769000+00:00,81.56,,1,819,-464,,29,84,25,6,13.76,81.22,54,47,1252,152,1007.19
1360,3c001c000751373239383834,E27TAB813Y6YHM7,7,2019-03-29,,24,57.0557,9.8925,Vestre Fjordvej/Kastetvej,2019-05-21 01:00:39.688000+00:00,81.56,,-1,7,-291,,29,79,26,0,13.05,83.13,41,36,1904,203,1009.18
1361,2f001b000751373239383834,E27TAB813LCTH7X,7,2019-03-29,,25,57.0468,9.9395,Nyhavnsgade/Østre Havnegade,2019-05-21 01:00:49.672000+00:00,81.56,,7,21,-167,,36,78,27,17,13.23,83.94,51,43,1597,189,1009.67
1362,420055000751373239383834,E27TAB81383936T ,7,2018-11-14,,14,57.0495,9.9164,Vesterbro/Bispensgade,2019-05-21 01:01:59.555000+00:00,81.89,,1,35,-1219,,41,86,28,58,13.39,100.0,57,48,370,226,1007.3
1363,30002a001947373239323130,E27TAB813TM6TER,7,2019-03-29,,26,57.0526,9.9089,Vestbyen Station,2019-05-21 01:02:20.750000+00:00,81.07,,-1,6,-381,,29,86,25,0,13.3,93.22,2,2,1499,167,1008.81
1364,39001e000751373239383834,E27TAB813TMLQTN,7,2019-03-29,,27,57.0376,9.9314,Østre Allé/Sønderbro,2019-05-21 01:02:49.591000+00:00,82.87,,114,674,-231,,64,86,59,32,13.73,84.36,58,43,1426,161,1008.84
1365,29001b000751373239383834,E27TAB813TMH4XJ,7,2019-03-29,,23,57.0559,9.9015,Peder Skrams Gade/Olfert Fischers Gade,2019-05-21 01:03:18.233000+00:00,81.07,,42,52,-264,,34,79,28,4,12.87,87.35,55,42,1779,176,1009.16
1366,380044001947373239323130,E27TAB813QFD4F5,7,2019-03-29,,28,57.0406,9.9447,Østre Allé/Langelandsgade,2019-05-21 01:03:47.879000+00:00,82.7,,3,14,-261,,35,78,27,76,13.27,80.54,53,43,1487,192,1007.74
1367,320033000751373239383834,E27TAB8139DUJVK,7,2019-03-29,,22,57.0409,9.9106,"Kong Christians Allé/Vesterbro
",2019-05-21 01:05:59.881000+00:00,82.87,,0,75,-985,,53,86,44,0,13.74,81.06,52,42,1995,161,1006.44
1368,280027001947373239323130,E27TAB813MQG4SS,7,2019-03-01,,11,57.0424,9.9307,Jyllandsgade/Sønderbro,2019-05-21 01:06:50.959000+00:00,81.56,,0,15,-288,,44,77,31,0,13.48,89.03,54,44,1509,191,1008.46
1369,2f002f001847373239323130,E27TAB8135C2U6T,7,2019-04-03,,29,57.0454,9.9036,Kong Christians Allé/Hasserisgade,2019-05-21 01:10:30.240000+00:00,81.56,,-8,5,-840,,30,86,25,6,13.78,80.87,45,42,1255,159,1007.2
1370,3c001c000751373239383834,E27TAB813Y6YHM7,7,2019-03-29,,24,57.0557,9.8925,Vestre Fjordvej/Kastetvej,2019-05-21 01:12:38.631000+00:00,81.56,,0,13,-312,,30,79,26,0,13.04,83.01,48,39,1905,200,1009.18
1371,2f001b000751373239383834,E27TAB813LCTH7X,7,2019-03-29,,25,57.0468,9.9395,Nyhavnsgade/Østre Havnegade,2019-05-21 01:12:50.097000+00:00,81.4,,8,29,-262,,42,78,30,17,13.19,83.67,54,46,1576,182,1009.55
1372,420055000751373239383834,E27TAB81383936T ,7,2018-11-14,,14,57.0495,9.9164,Vesterbro/Bispensgade,2019-05-21 01:13:56.871000+00:00,81.89,,8,661,-265,,36,86,27,58,13.35,100.0,58,46,350,208,1007.18
1373,39001e000751373239383834,E27TAB813TMLQTN,7,2019-03-29,,27,57.0376,9.9314,Østre Allé/Sønderbro,2019-05-21 01:14:41.482000+00:00,82.7,,54,373,-465,,63,86,58,32,13.7,83.84,57,43,1401,153,1008.75
1374,30002a001947373239323130,E27TAB813TM6TER,7,2019-03-29,,26,57.0526,9.9089,Vestbyen Station,2019-05-21 01:14:43.944000+00:00,81.07,,0,7,-246,,31,86,26,4,13.29,93.24,4,4,1495,165,1008.73
1375,29001b000751373239383834,E27TAB813TMH4XJ,7,2019-03-29,,23,57.0559,9.9015,Peder Skrams Gade/Olfert Fischers Gade,2019-05-21 01:15:21.836000+00:00,81.07,,43,54,-209,,35,78,29,4,12.89,87.15,46,37,1781,176,1009.15
1376,380044001947373239323130,E27TAB813QFD4F5,7,2019-03-29,,28,57.0406,9.9447,Østre Allé/Langelandsgade,2019-05-21 01:15:40.271000+00:00,82.54,,0,13,-259,,44,78,31,76,13.29,80.11,48,42,1470,172,1007.69
1377,320033000751373239383834,E27TAB8139DUJVK,7,2019-03-29,,22,57.0409,9.9106,"Kong Christians Allé/Vesterbro
",2019-05-21 01:17:50.593000+00:00,82.87,,21,774,-288,,59,86,50,0,13.67,80.75,41,40,1982,163,1006.33
1378,280027001947373239323130,E27TAB813MQG4SS,7,2019-03-01,,11,57.0424,9.9307,Jyllandsgade/Sønderbro,2019-05-21 01:18:48.478000+00:00,81.56,,-2,10,-293,,42,78,29,0,13.4,88.64,60,49,1512,191,1008.41
1379,2f002f001847373239323130,E27TAB8135C2U6T,7,2019-04-03,,29,57.0454,9.9036,Kong Christians Allé/Hasserisgade,2019-05-21 01:22:28.714000+00:00,81.4,,-4,8,-463,,30,85,25,6,13.75,80.47,51,45,1267,161,1006.99
1380,3c001c000751373239383834,E27TAB813Y6YHM7,7,2019-03-29,,24,57.0557,9.8925,Vestre Fjordvej/Kastetvej,2019-05-21 01:24:35.310000+00:00,81.56,,-1,7,-248,,29,78,25,0,13.05,83.04,43,38,1878,176,1008.97
1381,2f001b000751373239383834,E27TAB813LCTH7X,7,2019-03-29,,25,57.0468,9.9395,Nyhavnsgade/Østre Havnegade,2019-05-21 01:24:50.303000+00:00,81.4,,9,25,-303,,40,78,28,17,13.06,83.8,48,40,1599,189,1009.38
1382,420055000751373239383834,E27TAB81383936T ,7,2018-11-14,,14,57.0495,9.9164,Vesterbro/Bispensgade,2019-05-21 01:25:54.315000+00:00,81.73,,1,399,-275,,46,86,31,62,13.37,100.0,51,43,367,214,1006.94
1383,39001e000751373239383834,E27TAB813TMLQTN,7,2019-03-29,,27,57.0376,9.9314,Østre Allé/Sønderbro,2019-05-21 01:26:34.204000+00:00,82.7,,58,2596,-1432,,63,86,58,36,13.63,83.81,75,59,1401,160,1008.59
1384,30002a001947373239323130,E27TAB813TM6TER,7,2019-03-29,,26,57.0526,9.9089,Vestbyen Station,2019-05-21 01:27:03.333000+00:00,81.07,,0,15,-360,,32,86,26,0,13.27,93.21,2,2,1490,165,1008.55
1385,29001b000751373239383834,E27TAB813TMH4XJ,7,2019-03-29,,23,57.0559,9.9015,Peder Skrams Gade/Olfert Fischers Gade,2019-05-21 01:27:23.388000+00:00,81.07,,43,57,-263,,37,79,28,4,12.85,87.02,51,41,1763,161,1008.98
1386,380044001947373239323130,E27TAB813QFD4F5,7,2019-03-29,,28,57.0406,9.9447,Østre Allé/Langelandsgade,2019-05-21 01:27:32.873000+00:00,82.54,,0,17,-319,,44,78,31,72,13.22,79.81,39,37,1503,196,1007.54
1387,320033000751373239383834,E27TAB8139DUJVK,7,2019-03-29,,22,57.0409,9.9106,"Kong Christians Allé/Vesterbro
",2019-05-21 01:29:42.322000+00:00,82.7,,-17,8,-927,,46,86,30,0,13.61,80.92,47,38,1978,164,1006.13
1388,280027001947373239323130,E27TAB813MQG4SS,7,2019-03-01,,11,57.0424,9.9307,Jyllandsgade/Sønderbro,2019-05-21 01:30:45.916000+00:00,81.56,,-6,11,-283,,45,78,31,0,13.37,88.45,59,48,1499,191,1008.2
1389,2f002f001847373239323130,E27TAB8135C2U6T,7,2019-04-03,,29,57.0454,9.9036,Kong Christians Allé/Hasserisgade,2019-05-21 01:34:28.552000+00:00,81.4,,-10,11,-464,,41,85,27,6,13.65,80.52,46,42,1258,158,1006.93
1390,3c001c000751373239383834,E27TAB813Y6YHM7,7,2019-03-29,,24,57.0557,9.8925,Vestre Fjordvej/Kastetvej,2019-05-21 01:36:35.943000+00:00,81.4,,-2,5,-257,,29,77,26,0,13.04,82.9,30,30,1889,188,1008.91
1391,2f001b000751373239383834,E27TAB813LCTH7X,7,2019-03-29,,25,57.0468,9.9395,Nyhavnsgade/Østre Havnegade,2019-05-21 01:36:49.741000+00:00,81.4,,6,18,-211,,40,78,29,17,13.04,83.66,47,41,1590,186,1009.29
1392,420055000751373239383834,E27TAB81383936T ,7,2018-11-14,,14,57.0495,9.9164,Vesterbro/Bispensgade,2019-05-21 01:37:51.674000+00:00,81.73,,6,508,-286,,38,86,28,58,13.2,100.0,48,42,351,208,1006.86
1393,39001e000751373239383834,E27TAB813TMLQTN,7,2019-03-29,,27,57.0376,9.9314,Østre Allé/Sønderbro,2019-05-21 01:38:25.428000+00:00,82.54,,48,419,-429,,67,86,61,32,13.64,83.61,60,47,1417,160,1008.47
1394,30002a001947373239323130,E27TAB813TM6TER,7,2019-03-29,,26,57.0526,9.9089,Vestbyen Station,2019-05-21 01:39:23.149000+00:00,80.91,,-2,583,-456,,31,84,26,0,13.1,93.17,2,2,1477,164,1008.51
1395,29001b000751373239383834,E27TAB813TMH4XJ,7,2019-03-29,,23,57.0559,9.9015,Peder Skrams Gade/Olfert Fischers Gade,2019-05-21 01:39:24.540000+00:00,80.91,,47,60,-178,,35,78,28,4,12.78,86.53,41,33,1737,158,1008.92
1396,380044001947373239323130,E27TAB813QFD4F5,7,2019-03-29,,28,57.0406,9.9447,Østre Allé/Langelandsgade,2019-05-21 01:39:26.150000+00:00,82.38,,0,10,-275,,33,78,27,72,13.12,79.92,53,45,1496,194,1007.41
1397,320033000751373239383834,E27TAB8139DUJVK,7,2019-03-29,,22,57.0409,9.9106,"Kong Christians Allé/Vesterbro
",2019-05-21 01:41:34.575000+00:00,82.7,,-17,540,-303,,54,86,50,0,13.55,80.77,48,41,1969,166,1006.15
1398,280027001947373239323130,E27TAB813MQG4SS,7,2019-03-01,,11,57.0424,9.9307,Jyllandsgade/Sønderbro,2019-05-21 01:42:47.619000+00:00,81.4,,-6,17,-226,,46,78,42,0,13.35,88.26,51,43,1499,191,1008.21
1399,2f002f001847373239323130,E27TAB8135C2U6T,7,2019-04-03,,29,57.0454,9.9036,Kong Christians Allé/Hasserisgade,2019-05-21 01:46:28.477000+00:00,81.24,,-26,14,-608,,51,86,31,6,13.58,80.75,55,44,1250,157,1006.98
1400,3c001c000751373239383834,E27TAB813Y6YHM7,7,2019-03-29,,24,57.0557,9.8925,Vestre Fjordvej/Kastetvej,2019-05-21 01:48:35.450000+00:00,81.4,,-5,3,-296,,32,78,26,0,12.98,82.49,33,32,1887,200,1008.87
1401,2f001b000751373239383834,E27TAB813LCTH7X,7,2019-03-29,,25,57.0468,9.9395,Nyhavnsgade/Østre Havnegade,2019-05-21 01:48:48.943000+00:00,81.4,,4,33,-300,,38,78,27,17,13.03,84.7,56,45,1576,182,1009.34
1402,420055000751373239383834,E27TAB81383936T ,7,2018-11-14,,14,57.0495,9.9164,Vesterbro/Bispensgade,2019-05-21 01:49:50.055000+00:00,81.73,,9,658,-282,,35,86,27,58,13.2,100.0,56,45,370,225,1006.91
1403,39001e000751373239383834,E27TAB813TMLQTN,7,2019-03-29,,27,57.0376,9.9314,Østre Allé/Sønderbro,2019-05-21 01:50:17.858000+00:00,82.54,,463,879,-41,,73,86,70,32,13.63,83.49,58,45,1437,161,1008.5
1404,380044001947373239323130,E27TAB813QFD4F5,7,2019-03-29,,28,57.0406,9.9447,Østre Allé/Langelandsgade,2019-05-21 01:51:19.419000+00:00,82.38,,9,43,-239,,48,78,44,72,13.16,80.44,56,46,1499,191,1007.44
1405,29001b000751373239383834,E27TAB813TMH4XJ,7,2019-03-29,,23,57.0559,9.9015,Peder Skrams Gade/Olfert Fischers Gade,2019-05-21 01:51:29.182000+00:00,80.91,,45,55,-177,,36,78,28,4,12.74,86.41,37,30,1740,173,1008.93
1406,30002a001947373239323130,E27TAB813TM6TER,7,2019-03-29,,26,57.0526,9.9089,Vestbyen Station,2019-05-21 01:51:49.340000+00:00,80.91,,-5,5,-352,,35,86,26,0,13.08,93.19,2,2,1477,166,1008.47
1407,320033000751373239383834,E27TAB8139DUJVK,7,2019-03-29,,22,57.0409,9.9106,"Kong Christians Allé/Vesterbro
",2019-05-21 01:53:26.939000+00:00,82.54,,-33,32,-333,,51,86,42,0,13.56,80.61,46,39,1970,162,1006.17
1408,280027001947373239323130,E27TAB813MQG4SS,7,2019-03-01,,11,57.0424,9.9307,Jyllandsgade/Sønderbro,2019-05-21 01:54:49.286000+00:00,81.4,,-6,15,-222,,48,78,43,0,13.28,88.95,54,46,1503,193,1008.29
1409,2f002f001847373239323130,E27TAB8135C2U6T,7,2019-04-03,,29,57.0454,9.9036,Kong Christians Allé/Hasserisgade,2019-05-21 01:58:28.030000+00:00,81.24,,-15,10,-463,,48,85,41,6,13.47,80.69,51,44,1241,159,1006.99
1410,3c001c000751373239383834,E27TAB813Y6YHM7,7,2019-03-29,,24,57.0557,9.8925,Vestre Fjordvej/Kastetvej,2019-05-21 02:00:36.876000+00:00,81.4,,-5,4,-192,,33,78,26,0,12.9,82.31,31,31,1855,172,1009.08
1411,2f001b000751373239383834,E27TAB813LCTH7X,7,2019-03-29,,25,57.0468,9.9395,Nyhavnsgade/Østre Havnegade,2019-05-21 02:00:47.093000+00:00,81.4,,5,35,-166,,33,78,27,17,13.01,86.43,60,49,1600,188,1009.37
1412,420055000751373239383834,E27TAB81383936T ,7,2018-11-14,,14,57.0495,9.9164,Vesterbro/Bispensgade,2019-05-21 02:01:48.470000+00:00,81.73,,0,17,-1011,,38,86,27,62,13.1,100.0,50,42,378,229,1007.04
1413,39001e000751373239383834,E27TAB813TMLQTN,7,2019-03-29,,27,57.0376,9.9314,Østre Allé/Sønderbro,2019-05-21 02:02:12.074000+00:00,82.54,,45,176,-260,,62,86,58,36,13.58,84.0,53,42,1424,146,1008.53
1414,380044001947373239323130,E27TAB813QFD4F5,7,2019-03-29,,28,57.0406,9.9447,Østre Allé/Langelandsgade,2019-05-21 02:03:14.177000+00:00,82.38,,-10,28,-330,,51,78,31,76,13.22,80.77,37,36,1507,194,1007.54
1415,29001b000751373239383834,E27TAB813TMH4XJ,7,2019-03-29,,23,57.0559,9.9015,Peder Skrams Gade/Olfert Fischers Gade,2019-05-21 02:03:33.750000+00:00,80.91,,40,57,-327,,38,79,29,4,12.71,86.17,37,26,1737,172,1009.02
1416,30002a001947373239323130,E27TAB813TM6TER,7,2019-03-29,,26,57.0526,9.9089,Vestbyen Station,2019-05-21 02:04:19.631000+00:00,80.75,,-5,4,-264,,33,86,26,0,13.02,93.25,2,2,1479,165,1008.6
1417,320033000751373239383834,E27TAB8139DUJVK,7,2019-03-29,,22,57.0409,9.9106,"Kong Christians Allé/Vesterbro
",2019-05-21 02:05:19.694000+00:00,82.54,,-13,68,-343,,58,86,49,0,13.54,80.42,46,41,1980,168,1006.27
1418,280027001947373239323130,E27TAB813MQG4SS,7,2019-03-01,,11,57.0424,9.9307,Jyllandsgade/Sønderbro,2019-05-21 02:06:48.716000+00:00,81.4,,-13,8,-268,,49,78,43,4,13.24,90.22,53,43,1510,196,1008.33
1419,2f002f001847373239323130,E27TAB8135C2U6T,7,2019-04-03,,29,57.0454,9.9036,Kong Christians Allé/Hasserisgade,2019-05-21 02:10:30.399000+00:00,81.24,,-11,3,-478,,45,86,31,6,13.46,80.79,59,45,1233,157,1007.04
1420,3c001c000751373239383834,E27TAB813Y6YHM7,7,2019-03-29,,24,57.0557,9.8925,Vestre Fjordvej/Kastetvej,2019-05-21 02:12:36.891000+00:00,81.4,,-4,4,-292,,30,78,26,4,12.88,82.34,30,28,1891,204,1009.05
1421,2f001b000751373239383834,E27TAB813LCTH7X,7,2019-03-29,,25,57.0468,9.9395,Nyhavnsgade/Østre Havnegade,2019-05-21 02:12:48.781000+00:00,81.24,,2,15,-247,,33,78,27,14,12.94,85.59,59,48,1599,188,1009.33
1422,420055000751373239383834,E27TAB81383936T ,7,2018-11-14,,14,57.0495,9.9164,Vesterbro/Bispensgade,2019-05-21 02:13:45.760000+00:00,81.73,,-11,272,-286,,49,86,43,59,13.2,100.0,59,49,366,217,1007.05
1423,39001e000751373239383834,E27TAB813TMLQTN,7,2019-03-29,,27,57.0376,9.9314,Østre Allé/Sønderbro,2019-05-21 02:14:05.277000+00:00,82.38,,-6,149,-1059,,66,86,62,38,13.42,85.14,57,45,1423,159,1008.52
1424,380044001947373239323130,E27TAB813QFD4F5,7,2019-03-29,,28,57.0406,9.9447,Østre Allé/Langelandsgade,2019-05-21 02:15:09.096000+00:00,82.38,,-9,32,-283,,48,78,42,78,13.14,81.86,56,47,1501,193,1007.42
1425,29001b000751373239383834,E27TAB813TMH4XJ,7,2019-03-29,,23,57.0559,9.9015,Peder Skrams Gade/Olfert Fischers Gade,2019-05-21 02:15:36.830000+00:00,80.91,,41,53,-189,,40,79,29,2,12.66,86.61,43,37,1722,156,1008.96
1426,30002a001947373239323130,E27TAB813TM6TER,7,2019-03-29,,26,57.0526,9.9089,Vestbyen Station,2019-05-21 02:16:54.660000+00:00,80.75,,-5,6,-361,,33,86,25,4,13.0,93.35,2,2,1481,166,1008.57
1427,320033000751373239383834,E27TAB8139DUJVK,7,2019-03-29,,22,57.0409,9.9106,"Kong Christians Allé/Vesterbro
",2019-05-21 02:17:11.974000+00:00,82.38,,-28,4,-1046,,48,86,30,4,13.51,80.64,43,39,1979,169,1006.13
1428,280027001947373239323130,E27TAB813MQG4SS,7,2019-03-01,,11,57.0424,9.9307,Jyllandsgade/Sønderbro,2019-05-21 02:18:48.228000+00:00,81.4,,-6,8,-280,,47,78,43,4,13.16,91.32,58,47,1507,191,1008.14
1429,2f002f001847373239323130,E27TAB8135C2U6T,7,2019-04-03,,29,57.0454,9.9036,Kong Christians Allé/Hasserisgade,2019-05-21 02:22:29.514000+00:00,81.24,,-5,822,-458,,42,84,28,1,13.42,81.89,57,47,1239,158,1006.8
1430,3c001c000751373239383834,E27TAB813Y6YHM7,7,2019-03-29,,24,57.0557,9.8925,Vestre Fjordvej/Kastetvej,2019-05-21 02:24:36.811000+00:00,81.4,,-4,4,-259,,31,78,26,4,12.85,82.67,29,27,1894,204,1008.84
1431,2f001b000751373239383834,E27TAB813LCTH7X,7,2019-03-29,,25,57.0468,9.9395,Nyhavnsgade/Østre Havnegade,2019-05-21 02:24:49.263000+00:00,81.24,,4,15,-213,,31,78,27,27,12.78,86.54,54,43,1580,178,1009.34
1432,420055000751373239383834,E27TAB81383936T ,7,2018-11-14,,14,57.0495,9.9164,Vesterbro/Bispensgade,2019-05-21 02:25:43.913000+00:00,81.56,,0,36,-416,,51,86,47,70,13.14,100.0,49,41,378,228,1006.89
1433,39001e000751373239383834,E27TAB813TMLQTN,7,2019-03-29,,27,57.0376,9.9314,Østre Allé/Sønderbro,2019-05-21 02:25:58.561000+00:00,82.38,,24,145,-1185,,62,86,57,43,13.25,86.28,69,52,1395,162,1008.5
1434,380044001947373239323130,E27TAB813QFD4F5,7,2019-03-29,,28,57.0406,9.9447,Østre Allé/Langelandsgade,2019-05-21 02:27:03.411000+00:00,82.21,,1,16,-219,,37,78,29,85,12.98,82.08,41,36,1505,193,1007.47
1435,29001b000751373239383834,E27TAB813TMH4XJ,7,2019-03-29,,23,57.0559,9.9015,Peder Skrams Gade/Olfert Fischers Gade,2019-05-21 02:27:40.866000+00:00,80.91,,-11,33,-187,,55,78,47,12,12.59,87.02,35,27,1751,175,1008.85
1436,320033000751373239383834,E27TAB8139DUJVK,7,2019-03-29,,22,57.0409,9.9106,"Kong Christians Allé/Vesterbro
",2019-05-21 02:29:07.766000+00:00,82.38,,-26,4,-322,,49,86,41,7,13.46,81.37,43,37,1989,173,1006.17
